Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season
2078,Christine Lester,hstanley@hernandez.com,Cardigan,1,790,790,2024-10-25,Autumn
2079,Shane Soto,daniellevi@yahoo.com,Shorts,4,4399,17596,2023-07-07,Summer
2080,Beverly Taylor,lauren64@gross-weber.org,Blazer,2,3658,7316,2025-09-10,Autumn
2081,Mr. Keith Padilla,james90@gmail.com,Jeans,1,696,696,2024-05-27,Spring
2082,Jenna Cole,guerraeduardo@vega.com,Sneakers,3,3164,9492,2024-04-09,Spring
2083,Kevin Hall,jennifer79@ho-morris.com,Sneakers,2,2736,5472,2023-05-08,Spring
2084,Sharon Sanders,bnoble@estrada.net,Jeans,5,1883,9415,2024-05-09,Spring
2085,James Armstrong,zimmermansamantha@hotmail.com,Boots,4,3629,14516,2023-01-10,Winter
2086,Andrew Cabrera,melissatownsend@hotmail.com,Boots,3,4201,12603,2023-01-22,Winter
2087,Peter Bowman,riverajesse@hotmail.com,Boots,3,3916,11748,2024-01-01,Winter
2088,Shawn Franco,fmaldonado@moore.com,Scarf,1,3917,3917,2023-12-19,Winter
2089,Mary Reynolds,brownsavannah@martinez.com,Waterproof Shoes,3,3478,10434,2024-06-19,Monsoon
2090,Sara Schmidt,angel00@yahoo.com,Jacket,1,2089,2089,2024-01-20,Winter
2091,Tina Holmes,nicolejohnson@scott.com,Cardigan,2,2278,4556,2024-11-14,Autumn
2092,Barbara Andrews,vbarry@arias-petersen.com,Full-Sleeve Shirt,3,596,1788,2023-11-09,Autumn
2093,Susan Ramirez,wmccoy@yahoo.com,T-Shirt,5,2686,13430,2023-04-21,Spring
2094,Hannah Marks,jennifer05@phillips-moreno.com,Sunglasses,2,661,1322,2023-08-14,Summer
2095,Valerie Shaw,turnerjesus@herrera.com,Boots,2,745,1490,2023-02-28,Winter
2096,Tonya Schaefer,walkerdonna@weaver.com,Raincoat,3,3292,9876,2024-06-09,Monsoon
2097,Stacey Hill,jacksonnicholas@hotmail.com,Light Jacket,3,3424,10272,2023-05-19,Spring
2098,Andrea Watson,uking@yahoo.com,Shorts,5,3554,17770,2025-08-06,Summer
2099,Rebecca Carson,jenkinsderek@joyce.com,Blazer,5,4720,23600,2024-09-17,Autumn
2100,Matthew Jones,davidrodriguez@hotmail.com,Waterproof Shoes,3,4281,12843,2024-09-03,Monsoon
2101,Karen Paul,sean75@hotmail.com,Full-Sleeve Shirt,5,3357,16785,2023-10-25,Autumn
2102,Kimberly Baker,sylviasimpson@yahoo.com,Umbrella,5,3385,16925,2024-06-05,Monsoon
2103,Mrs. Judith Johnson,randylewis@hotmail.com,Sweater,5,1720,8600,2023-02-09,Winter
2104,Melissa Brady,aliciabryan@hotmail.com,Blazer,1,2302,2302,2023-09-01,Autumn
2105,Austin Bryant,rachel29@salazar.com,Umbrella,1,3209,3209,2023-07-16,Monsoon
2106,Rebecca Lyons,ryan30@robinson-salinas.biz,Tank Top,5,4310,21550,2023-07-28,Summer
2107,Gregory Davies,creynolds@harvey.com,Sneakers,3,2299,6897,2024-05-21,Spring
2108,Curtis Jordan,washingtoncurtis@rodriguez-oliver.com,Sneakers,3,2933,8799,2023-03-27,Spring
2109,John Frost,waderose@stone-smith.com,Sandals,4,2354,9416,2023-07-16,Summer
2110,Sean Smith,william47@johnson.com,T-Shirt,2,2850,5700,2023-05-16,Spring
2111,Lynn Smith,ssingh@gmail.com,Light Jacket,1,1097,1097,2024-04-06,Spring
2112,Jennifer Williams,joneschad@brown.info,Waterproof Shoes,2,1862,3724,2023-06-17,Monsoon
2113,Reginald Williams,aphillips@johnson-matthews.com,Jacket,2,4563,9126,2025-01-15,Winter
2114,Nicholas Stewart,antoniocunningham@hotmail.com,Blazer,5,1533,7665,2024-09-23,Autumn
2115,Joshua Johnson,jphillips@yahoo.com,Shorts,1,2817,2817,2023-06-09,Summer
2116,Debra Hebert,sarah08@yahoo.com,Light Jacket,3,817,2451,2024-04-27,Spring
2117,Victoria Anderson,theresa81@shepherd.com,Tank Top,3,4501,13503,2023-07-11,Summer
2118,Rebecca Johnson,manderson@yahoo.com,Jacket,4,1538,6152,2024-02-10,Winter
2119,Thomas Henry,micheleking@yahoo.com,Loafers,1,877,877,2023-10-06,Autumn
2120,Lisa Harris,edecker@hotmail.com,Shorts,1,1386,1386,2024-07-05,Summer
2121,Joseph Coffey,blackashley@lang.info,Loafers,1,4000,4000,2023-09-04,Autumn
2122,Connie Alvarez,lori32@fuller-everett.net,Scarf,2,3773,7546,2023-12-06,Winter
2123,Jennifer Taylor,phenson@wilson.org,Blazer,4,1612,6448,2024-09-18,Autumn
2124,Diana Lindsey,johnsonpamela@gmail.com,Sandals,4,4571,18284,2024-07-28,Summer
2125,Joseph Melton,trobinson@gmail.com,Sweater,1,2678,2678,2023-12-13,Winter
2126,Jacob Richards,davismatthew@eaton.com,Sneakers,1,1533,1533,2024-04-09,Spring
2127,Michelle Adams,leeautumn@guerrero-morse.com,Sunglasses,5,2001,10005,2023-06-15,Summer
2128,Nicholas Shannon,davidhowell@krueger.com,Umbrella,5,2503,12515,2024-08-21,Monsoon
2129,Mark James,hernandezandrew@gmail.com,Light Jacket,2,4278,8556,2024-03-25,Spring
2130,Taylor Jones,kristydowns@hotmail.com,Sandals,3,3840,11520,2023-08-08,Summer
2131,Brandon Moody,cherylcaldwell@odonnell.com,Umbrella,2,3239,6478,2025-08-13,Monsoon
2132,Yesenia Lawrence,tfoster@washington.com,Sneakers,1,2289,2289,2024-03-14,Spring
2133,Linda Ramos,kgonzalez@hotmail.com,Jeans,1,3555,3555,2023-05-25,Spring
2134,Lisa Fisher,edwardsmark@gmail.com,Shorts,5,2898,14490,2023-07-10,Summer
2135,Jeffrey Weaver,alexisadams@hotmail.com,Sandals,5,4106,20530,2024-08-10,Summer
2136,Kevin Lewis MD,jonathan36@yahoo.com,Scarf,2,4441,8882,2025-12-02,Winter
2137,William Miller,brittany98@yahoo.com,Sandals,2,874,1748,2024-08-20,Summer
2138,Nicole Shaw,dylanwilliams@gmail.com,Waterproof Shoes,5,792,3960,2023-06-12,Monsoon
2139,Frank Brown,gloriahurst@wilson-herrera.biz,Boots,2,3238,6476,2023-12-01,Winter
2140,Laura Lee,brandy23@gmail.com,Tank Top,4,1678,6712,2023-06-08,Summer
2141,Monica Reilly,tylerkoch@yahoo.com,Cardigan,5,1579,7895,2024-11-06,Autumn
2142,Jerry Webster,cobbtina@yahoo.com,Jeans,3,4748,14244,2024-03-06,Spring
2143,Carl Riggs,taylorrachel@gmail.com,Sneakers,3,3399,10197,2024-03-19,Spring
2144,Cynthia Solis,megan38@hernandez-cole.com,Full-Sleeve Shirt,4,1948,7792,2023-11-28,Autumn
2145,Jack Reed,jill89@hall.info,Scarf,5,4060,20300,2024-12-28,Winter
2146,Anna Skinner,lisaobrien@hotmail.com,Sweater,2,4584,9168,2025-12-12,Winter
2147,Anthony Adams,scisneros@warren.com,Full-Sleeve Shirt,2,885,1770,2024-10-01,Autumn
2148,Jasmine Murray,leemelanie@beltran.info,Cardigan,2,2103,4206,2023-11-28,Autumn
2149,Erin George DDS,zgibson@gmail.com,Umbrella,2,4250,8500,2024-09-07,Monsoon
2150,Donald Robinson,justinhill@ramirez.com,Sandals,3,4728,14184,2023-08-27,Summer
2151,Karen Fox,gstanley@gmail.com,Sneakers,2,3983,7966,2024-03-13,Spring
2152,Dana Jensen,glenda78@gmail.com,Light Jacket,1,997,997,2023-05-26,Spring
2153,Dylan Dominguez,wellscarl@weeks.net,Jacket,2,4183,8366,2023-01-04,Winter
2154,Kimberly Lee,kingnicholas@shepard.com,Sneakers,4,699,2796,2024-05-16,Spring
2155,William Gutierrez,amy39@avila.com,Raincoat,3,4380,13140,2023-08-11,Monsoon
2156,Carl Herrera,diamond45@hotmail.com,Sunglasses,5,4821,24105,2023-08-18,Summer
2157,Hannah Parker,ywright@ross-smith.com,Tank Top,3,4839,14517,2024-08-10,Summer
2158,Charles Clark,lopezcatherine@yahoo.com,Scarf,5,2995,14975,2024-02-28,Winter
2159,Michelle Liu,jeremywatts@hotmail.com,Sneakers,2,1954,3908,2023-04-24,Spring
2160,Teresa Jordan,xcarter@dixon-powers.com,Full-Sleeve Shirt,1,2140,2140,2024-09-27,Autumn
2161,Phillip Ferguson,brandon27@gmail.com,Boots,5,1367,6835,2024-02-08,Winter
2162,Katherine Booker,qwoods@franklin.com,Sandals,5,1621,8105,2024-06-21,Summer
2163,Mindy Evans,zstark@hamilton.com,Raincoat,3,526,1578,2023-09-04,Monsoon
2164,Samantha Beasley,hickmansamantha@knight.biz,Raincoat,3,3747,11241,2023-09-14,Monsoon
2165,Lori Rivera,scottkimberly@roach.com,Light Jacket,2,2222,4444,2023-03-04,Spring
2166,Kristy Brown,kelliallen@yahoo.com,Jeans,3,4817,14451,2023-05-20,Spring
2167,Eric Jarvis,elizabethperry@morris.info,Loafers,3,3909,11727,2023-10-17,Autumn
2168,Matthew Horn,timothy97@murphy.info,Light Jacket,1,3294,3294,2023-04-07,Spring
2169,Kimberly Thomas DVM,hmorton@yahoo.com,Full-Sleeve Shirt,3,2305,6915,2023-11-27,Autumn
2170,Michael Curry,ijohnson@hotmail.com,Umbrella,1,3087,3087,2023-07-16,Monsoon
2171,Christopher Stuart,charlesbarber@yahoo.com,Sandals,2,2515,5030,2024-07-01,Summer
2172,Michael Barrett,nicholasmiller@fowler.com,Boots,1,4205,4205,2024-02-14,Winter
2173,Taylor House,eric31@finley-hoover.info,Waterproof Shoes,5,3027,15135,2024-09-11,Monsoon
2174,Eric Trevino,joseph60@hotmail.com,Blazer,1,3825,3825,2023-09-13,Autumn
2175,Susan Cox,joseph37@hotmail.com,T-Shirt,2,2752,5504,2024-03-03,Spring
2176,Lauren Foster,richardsvictoria@campbell-mclaughlin.org,Boots,3,4491,13473,2024-12-04,Winter
2177,John Miller,georgeharris@murray-clark.com,Shorts,4,613,2452,2024-06-14,Summer
2178,Isaac Rivas,smithtodd@gmail.com,Sunglasses,5,2925,14625,2023-06-06,Summer
2179,Mrs. Cassandra Johnson,odonnellkyle@davis.biz,Raincoat,2,3195,6390,2024-06-02,Monsoon
2180,Courtney Rodriguez,dmitchell@anderson-garcia.com,Umbrella,4,3292,13168,2023-06-05,Monsoon
2181,Stephanie Rodriguez,danielbradley@schmidt-anderson.com,Light Jacket,5,1639,8195,2023-05-14,Spring
2182,Holly Johnson,lwalker@gmail.com,Boots,5,1063,5315,2023-12-15,Winter
2183,Kevin Gomez,benjaminscott@weeks-williamson.info,Blazer,3,3321,9963,2023-11-11,Autumn
2184,Dana Adams,klinecaroline@henderson.com,Jacket,1,1096,1096,2023-01-27,Winter
2185,Donald Hall PhD,hector13@weeks.info,Jacket,3,931,2793,2024-12-22,Winter
2186,Angela Brown,cmartin@patterson.info,Scarf,2,1708,3416,2024-12-06,Winter
2187,Sophia Perry,stephen03@zimmerman.info,Waterproof Shoes,1,2103,2103,2024-06-12,Monsoon
2188,Jason Watson,lisa92@powell-hamilton.com,Waterproof Shoes,5,3359,16795,2024-06-23,Monsoon
2189,Frederick Moreno,thompsonjudy@bryant.com,Sandals,3,1538,4614,2024-06-18,Summer
2190,Jennifer Davis,jasonweaver@santiago-salinas.org,T-Shirt,4,4810,19240,2023-03-13,Spring
2191,Heather Mcintyre,angela56@ortiz.com,Sneakers,2,3633,7266,2024-04-15,Spring
2192,Katherine Adams,annette25@hotmail.com,Cardigan,4,3971,15884,2025-09-01,Autumn
2193,Daniel Chaney,jillstewart@hotmail.com,Sneakers,2,3237,6474,2024-03-19,Spring
2194,Sarah Perez,christinacooper@trujillo.info,Loafers,1,4876,4876,2023-11-17,Autumn
2195,Benjamin Gallegos,tinasolis@gmail.com,Sandals,5,3731,18655,2024-07-27,Summer
2196,Russell Franklin,jennifer12@gmail.com,Jeans,4,1968,7872,2023-05-21,Spring
2197,Lisa Ferguson,lydiamiller@young.com,Waterproof Shoes,2,1287,2574,2024-06-17,Monsoon
2198,Donna Brown,gbeltran@love.com,Full-Sleeve Shirt,2,1304,2608,2023-11-11,Autumn
2199,Ryan Jackson,stephenbrown@reid.com,Light Jacket,3,877,2631,2023-05-15,Spring
2200,Jonathan Figueroa,santoscatherine@barrera.info,Sweater,5,2823,14115,2024-12-20,Winter
2201,Gina Hester,bgrant@hotmail.com,Raincoat,3,4050,12150,2024-06-23,Monsoon
2202,Lisa Baker,sjenkins@yahoo.com,Raincoat,1,1786,1786,2023-09-23,Monsoon
2203,Ian Martinez,brentdennis@gmail.com,Sneakers,4,1530,6120,2024-05-28,Spring
2204,Wayne Tran,jessegallegos@gmail.com,Jacket,5,4392,21960,2023-01-21,Winter
2205,Elizabeth Hoover,katrinahouse@hotmail.com,Loafers,1,2017,2017,2024-09-06,Autumn
2206,Jennifer Rodriguez,christopher86@hotmail.com,Cardigan,3,3009,9027,2024-11-18,Autumn
2207,Daisy Clark,yolanda18@reyes.org,Loafers,3,4941,14823,2025-11-19,Autumn
2208,Kyle Franco,freynolds@pearson.org,Shorts,2,1015,2030,2023-07-21,Summer
2209,Brian Lopez,kenneth33@gmail.com,Sunglasses,2,4994,9988,2024-08-21,Summer
2210,Amanda Brown,clarktracy@gmail.com,Shorts,5,3676,18380,2024-06-16,Summer
2211,Meghan White,jcoleman@gmail.com,Full-Sleeve Shirt,4,3227,12908,2023-11-13,Autumn
2212,Scott Deleon,lindseymckee@olson-snyder.biz,T-Shirt,1,3336,3336,2024-05-07,Spring
2213,James Robinson,sarah17@moore-richardson.org,Sunglasses,5,2808,14040,2024-08-24,Summer
2214,Jasmine Davis,yrice@wilson-todd.com,Cardigan,4,3965,15860,2023-10-12,Autumn
2215,Guy Stewart,burgesskevin@walters.com,Light Jacket,4,1015,4060,2024-04-13,Spring
2216,Makayla Stewart,williamsmegan@davidson.net,Raincoat,2,4693,9386,2025-06-06,Monsoon
2217,Brianna Russell,jasonsmith@moore.net,Loafers,3,2064,6192,2024-09-09,Autumn
2218,Tina Love,riveratiffany@white-montoya.biz,Tank Top,5,2636,13180,2024-08-18,Summer
2219,Wayne Pope,ofrye@yahoo.com,Tank Top,1,2164,2164,2025-07-01,Summer
2220,Billy Jackson,brownshawn@yahoo.com,Scarf,2,4037,8074,2024-02-12,Winter
2221,Richard Oliver,thomasmurphy@dudley.com,Sandals,4,4112,16448,2023-07-22,Summer
2222,Heather Young,rayjennifer@brown-gibson.biz,Sunglasses,1,2027,2027,2023-08-05,Summer
2223,Jonathan Costa,markbell@bishop.com,Light Jacket,5,1217,6085,2023-03-26,Spring
2224,Chad Baker,katelynnelson@norris-smith.info,Waterproof Shoes,3,4995,14985,2023-08-14,Monsoon
2225,Tracey Anderson,daniellesmith@gibson-lee.org,Loafers,5,4868,24340,2023-11-01,Autumn
2226,Patrick Thompson,lshelton@gmail.com,Jeans,5,4465,22325,2023-04-02,Spring
2227,Mary Phillips,omckinney@hotmail.com,Sneakers,5,4170,20850,2024-05-03,Spring
2228,Heather Barker,njohnson@yahoo.com,Shorts,3,4991,14973,2023-06-08,Summer
2229,Anthony Rose,andrew28@hotmail.com,T-Shirt,1,3898,3898,2024-03-20,Spring
2230,Jeffrey Gonzalez,keithwilliamson@lamb.com,Tank Top,5,3190,15950,2023-08-28,Summer
2231,Mr. Kenneth Perez MD,cheryl64@love.com,Loafers,1,4003,4003,2023-11-17,Autumn
2232,Xavier Jenkins,friedmanjeremy@watson.com,Full-Sleeve Shirt,2,758,1516,2024-10-25,Autumn
2233,Rebecca Smith,nicholas86@gmail.com,Sandals,3,1431,4293,2024-08-20,Summer
2234,Alejandro Wright II,laneamanda@yahoo.com,Waterproof Shoes,2,4952,9904,2023-06-27,Monsoon
2235,Dean Mclean,oliviarowe@hudson.com,Scarf,3,4920,14760,2023-01-11,Winter
2236,Erin Arnold,johnsonmichaela@johnson.org,Cardigan,3,937,2811,2024-09-08,Autumn
2237,Amber Austin,melissa39@yahoo.com,Cardigan,3,4836,14508,2023-10-03,Autumn
2238,Andrew Robinson,karen78@wright.info,Blazer,3,2710,8130,2024-10-22,Autumn
2239,Cameron Freeman,stephaniecain@matthews-zamora.com,Full-Sleeve Shirt,2,727,1454,2024-11-21,Autumn
2240,Alicia Decker,blackburnconnor@yahoo.com,Boots,5,4192,20960,2023-12-07,Winter
2241,David Wheeler,whitneymcmillan@branch.net,Sunglasses,2,4520,9040,2023-07-28,Summer
2242,Kevin Brandt MD,robbinsdarryl@yahoo.com,Sneakers,3,1170,3510,2023-03-28,Spring
2243,Christopher Chapman,ngriffin@murray.info,Jeans,5,1479,7395,2024-04-28,Spring
2244,Vincent Olson,vberry@yahoo.com,Tank Top,3,3411,10233,2024-08-19,Summer
2245,Jorge Cervantes,cooktimothy@hotmail.com,Sandals,5,2759,13795,2024-06-26,Summer
2246,Richard Thomas,kedwards@barnes.com,Tank Top,3,4094,12282,2023-08-16,Summer
2247,Tiffany Sharp,watkins@hoffman.com,Full-Sleeve Shirt,1,2207,2207,2023-09-25,Autumn
2248,Ryan Mccormick,amyhorton@hotmail.com,Sunglasses,3,2499,7497,2023-06-20,Summer
2249,Sandra Wilkins,dawn41@roberts.info,Blazer,2,1950,3900,2023-10-06,Autumn
2250,Ashley Myers DDS,williamszachary@floyd.com,Waterproof Shoes,1,1440,1440,2025-08-02,Monsoon
2251,Richard Brown,daniellekim@hotmail.com,Cardigan,5,3131,15655,2024-10-22,Autumn
2252,Michelle Perez,patricia09@yahoo.com,Full-Sleeve Shirt,3,708,2124,2023-11-28,Autumn
2253,Tyrone Novak,thomasbennett@bentley.com,Scarf,1,4715,4715,2023-01-02,Winter
2254,Stacey Nolan,dunntimothy@hotmail.com,Umbrella,5,4674,23370,2023-09-28,Monsoon
2255,Anthony Miller,lwu@yahoo.com,Sweater,1,4768,4768,2024-02-20,Winter
2256,Jose Clark,troy27@gmail.com,Waterproof Shoes,1,3061,3061,2024-08-13,Monsoon
2257,Beth Hernandez,stephenanthony@hunt.com,Full-Sleeve Shirt,5,4835,24175,2025-11-13,Autumn
2258,Donald Harmon,morganjoan@diaz.info,Raincoat,4,1784,7136,2023-06-26,Monsoon
2259,Juan Nichols,harrisnicholas@hotmail.com,Blazer,4,2526,10104,2024-11-08,Autumn
2260,Brittany Evans,hahnmelissa@yahoo.com,Full-Sleeve Shirt,5,4035,20175,2024-09-24,Autumn
2261,Michael Gonzalez,deborah42@frye.com,Jeans,1,2080,2080,2024-04-14,Spring
2262,Kevin Brewer,wanderson@savage-marshall.info,Shorts,1,3749,3749,2023-06-02,Summer
2263,Barbara Lopez,hli@hotmail.com,Sweater,3,3179,9537,2025-02-06,Winter
2264,Sandra Jones,trose@gmail.com,Umbrella,1,1321,1321,2024-06-01,Monsoon
2265,Patricia Horne,erik28@murphy.com,Blazer,4,2439,9756,2024-11-13,Autumn
2266,Melissa Hughes,lisa41@hotmail.com,Umbrella,2,1466,2932,2024-08-23,Monsoon
2267,Frank Quinn,brendan08@yahoo.com,Sandals,2,2685,5370,2024-06-27,Summer
2268,Danielle Smith,hardyerik@gmail.com,Loafers,4,2376,9504,2023-09-28,Autumn
2269,Sharon Davis,robertsmith@hotmail.com,Sandals,4,3253,13012,2023-06-17,Summer
2270,Gary Spence,elizabethjohnson@dean.info,Shorts,5,2426,12130,2024-08-24,Summer
2271,Brandon Garner,jacob61@cochran.com,Umbrella,3,1971,5913,2024-09-24,Monsoon
2272,Rodney Rodriguez,christopherbailey@hotmail.com,Boots,4,1861,7444,2023-02-11,Winter
2273,Christine Vargas,dawnhunt@shepard.com,Raincoat,4,1448,5792,2023-08-13,Monsoon
2274,John Jackson,catherine08@marks.org,Blazer,1,3232,3232,2023-11-07,Autumn
2275,Michael Williams,tonyadavis@cruz.com,Waterproof Shoes,1,965,965,2024-06-26,Monsoon
2276,Kyle Oconnell,whernandez@hotmail.com,Shorts,3,2526,7578,2024-07-27,Summer
2277,George Thomas,denisemiller@hotmail.com,Light Jacket,3,1729,5187,2023-05-28,Spring
2278,Julie Davila,lburns@hotmail.com,Boots,3,2146,6438,2023-01-25,Winter
2279,Matthew Davis,martinangela@hotmail.com,Shorts,5,3199,15995,2023-07-22,Summer
2280,Darrell Meadows,snovak@martin-shaffer.net,Sandals,2,3548,7096,2024-08-11,Summer
2281,Amy Cruz,grahamrenee@johnson.com,Umbrella,1,4133,4133,2024-07-04,Monsoon
2282,Marcus Morton,msalazar@ruiz.com,Cardigan,2,2011,4022,2024-09-06,Autumn
2283,Christina Reeves,tyler49@gmail.com,Loafers,1,1984,1984,2025-11-19,Autumn
2284,Erin Duke,morenoelizabeth@brown-wu.com,Loafers,3,2643,7929,2024-09-10,Autumn
2285,Kevin Mayer,barbaracarter@hotmail.com,Jeans,1,1926,1926,2024-04-20,Spring
2286,Angela Frazier,aprilpierce@salazar.com,Sneakers,2,619,1238,2023-05-28,Spring
2287,Melissa Gould,jonathan98@jones.com,Scarf,1,1980,1980,2023-02-05,Winter
2288,Emily Mills,susanjames@howard.com,Sunglasses,5,4649,23245,2024-06-27,Summer
2289,Brian Foster,brett68@yahoo.com,Raincoat,1,3773,3773,2024-08-28,Monsoon
2290,Jennifer Atkinson,lynchkyle@gmail.com,Sandals,2,4929,9858,2023-06-13,Summer
2291,Jordan Thornton,aaron62@mckenzie-lucas.com,Raincoat,1,1582,1582,2024-06-07,Monsoon
2292,David Orr,ejohnson@valdez.com,Sneakers,3,3904,11712,2025-05-28,Spring
2293,James Davis,amandahill@hotmail.com,Umbrella,3,1958,5874,2025-07-15,Monsoon
2294,Francisco Jones,eric07@yahoo.com,Raincoat,2,4449,8898,2023-06-18,Monsoon
2295,Robert Thomas,sarahdavenport@barry-wilson.net,Raincoat,1,2894,2894,2024-07-25,Monsoon
2296,Matthew Turner,warneranna@hotmail.com,Waterproof Shoes,2,4836,9672,2023-09-27,Monsoon
2297,Tiffany Jackson,paulmartinez@gmail.com,Boots,1,1648,1648,2023-02-10,Winter
2298,Nicholas Sharp,eporter@nichols-tucker.com,Raincoat,2,1178,2356,2023-06-06,Monsoon
2299,Tammy Rodriguez,christian53@roberts-wiggins.net,Sandals,1,3574,3574,2023-07-22,Summer
2300,Allen Walker,jeffrey93@cook-davis.net,Cardigan,2,3682,7364,2024-09-01,Autumn
2301,Robert Grant,hobrien@cabrera-weber.com,Tank Top,3,2088,6264,2024-07-26,Summer
2302,Justin Dunn,powelljacqueline@morales.org,Sandals,2,4671,9342,2024-08-24,Summer
2303,Nicole Ross,leslie90@hotmail.com,Scarf,4,1530,6120,2023-01-24,Winter
2304,Ryan Jones,djohnson@hotmail.com,Tank Top,5,1708,8540,2024-08-19,Summer
2305,Angela Wilson,kellerkatie@hotmail.com,Blazer,5,2718,13590,2024-09-04,Autumn
2306,Pedro Moore,wmaddox@gmail.com,Cardigan,1,4761,4761,2023-11-20,Autumn
2307,Patricia Howell,jenna93@allen.net,Waterproof Shoes,4,3251,13004,2023-08-28,Monsoon
2308,Robert Jackson,reneemartinez@yahoo.com,Umbrella,2,4586,9172,2023-08-02,Monsoon
2309,Kristina Wright,sheltonwanda@yahoo.com,Sandals,1,4286,4286,2024-07-25,Summer
2310,Donald Harvey,hansonjoseph@yahoo.com,Blazer,5,3046,15230,2024-09-03,Autumn
2311,John Clarke,mmoses@todd.biz,Cardigan,3,778,2334,2024-10-13,Autumn
2312,Austin Cruz,sharper@davis-herrera.biz,Sunglasses,1,4394,4394,2023-06-07,Summer
2313,Michelle Roberts,jeffreyluna@gmail.com,Scarf,5,2085,10425,2023-01-27,Winter
2314,Casey Cruz,paulwarren@hotmail.com,Full-Sleeve Shirt,2,1900,3800,2023-10-28,Autumn
2315,Mr. Benjamin Perez,lauraanderson@thomas-sutton.net,Jacket,5,3331,16655,2023-12-11,Winter
2316,Melanie Hayes,fischerrobyn@hoffman.net,Jeans,4,1935,7740,2024-04-16,Spring
2317,Jeremy Fernandez,wburns@gmail.com,Sweater,1,3008,3008,2023-01-11,Winter
2318,Joseph Garcia,dramos@taylor.com,Sweater,3,1404,4212,2024-01-13,Winter
2319,Sarah Davidson,cwilson@hotmail.com,Sandals,4,4531,18124,2024-06-28,Summer
2320,Tracey Smith,jaredward@harrell.net,Tank Top,2,3170,6340,2024-06-15,Summer
2321,Scott Martinez,delgadolinda@gmail.com,Waterproof Shoes,4,2961,11844,2024-06-06,Monsoon
2322,Jacob Cummings,medinabryan@hotmail.com,Shorts,1,4988,4988,2023-08-25,Summer
2323,Alexa Ferguson,hperry@yahoo.com,Raincoat,4,4122,16488,2024-06-11,Monsoon
2324,Zachary Winters,michaelharris@gmail.com,Shorts,5,560,2800,2024-06-24,Summer
2325,Sylvia Wheeler,brianhenderson@yahoo.com,Shorts,3,3010,9030,2024-06-23,Summer
2326,David Lindsey,nicoleandrade@juarez.info,Sunglasses,4,1259,5036,2023-06-23,Summer
2327,Christine Flynn,jason61@williamson-clark.com,Sandals,3,2210,6630,2023-07-09,Summer
2328,William Martinez,rwilkerson@silva.com,Umbrella,2,655,1310,2024-09-23,Monsoon
2329,Kyle Carpenter,brittany48@yahoo.com,T-Shirt,2,1730,3460,2023-05-01,Spring
2330,Marcus Alvarez,joshualopez@kelley.net,Shorts,2,2900,5800,2024-08-26,Summer
2331,Connie Rose,kenneth11@hotmail.com,Jeans,2,760,1520,2023-04-14,Spring
2332,Peggy Dudley,ncervantes@yahoo.com,Sandals,1,4709,4709,2024-06-11,Summer
2333,Christina Russo,kennethrodriguez@hayes.com,Raincoat,5,638,3190,2023-08-07,Monsoon
2334,Gabrielle Mcdonald,claire49@hotmail.com,Raincoat,3,1672,5016,2024-07-24,Monsoon
2335,Kent Fleming,ybowers@gmail.com,Raincoat,5,2796,13980,2024-09-14,Monsoon
2336,Shawn Barton MD,colemark@hotmail.com,Sweater,5,3716,18580,2023-01-21,Winter
2337,Jeremy Ritter,sherryaguilar@gmail.com,Sweater,4,1389,5556,2025-12-28,Winter
2338,Carol Dickerson,donna41@hotmail.com,Jeans,4,1164,4656,2023-03-28,Spring
2339,Sabrina Suarez,anthony88@hotmail.com,Cardigan,5,3672,18360,2023-09-27,Autumn
2340,Sherri Owens,timothy09@dalton.com,T-Shirt,2,646,1292,2024-05-02,Spring
2341,Sydney Reyes,alan02@gmail.com,Loafers,2,2412,4824,2023-10-28,Autumn
2342,Thomas Williams,usimmons@johnson-cruz.com,T-Shirt,5,3399,16995,2024-04-05,Spring
2343,Barbara Hardy,garciamichael@hotmail.com,Jeans,2,962,1924,2025-04-01,Spring
2344,Cheryl Powell,brianwalter@hotmail.com,Raincoat,1,3365,3365,2024-08-07,Monsoon
2345,Kyle Moses,kwiggins@yahoo.com,Jeans,1,2024,2024,2024-04-20,Spring
2346,James Humphrey,jburke@horton.org,Boots,1,3925,3925,2024-01-28,Winter
2347,Michael Graham,kramerzachary@hayes.com,Jacket,4,1055,4220,2023-02-25,Winter
2348,Vanessa Jones,lisafox@yahoo.com,Raincoat,1,3652,3652,2023-06-19,Monsoon
2349,Roy Munoz,johnnorris@newman.org,Cardigan,4,3484,13936,2024-11-02,Autumn
2350,Zachary Smith,pfox@gmail.com,Umbrella,4,1670,6680,2023-06-19,Monsoon
2351,Christina Burnett,bharvey@mcclain.biz,Loafers,1,2595,2595,2023-10-11,Autumn
2352,Matthew Cooke,nroman@brooks.info,Jeans,5,4722,23610,2024-05-08,Spring
2353,Hannah Wright,rebecca28@gentry.com,Shorts,4,4404,17616,2023-08-19,Summer
2354,Samuel Francis,markmerritt@yahoo.com,Shorts,5,1171,5855,2023-08-21,Summer
2355,Stephanie Sims,ymarquez@costa-little.com,Sneakers,1,2244,2244,2024-05-17,Spring
2356,Autumn Ewing,ncopeland@hotmail.com,Blazer,5,1498,7490,2024-10-14,Autumn
